order_id,order_date,product_id,product_name,category,option_size,option_color,quantity,unit_price,line_revenue,customer_id,channel
O25060500265,2025-06-05,P201,코튼 조거 팬츠,하의,XL,그레이,1,24000,24000,C00499,web
O25060700266,2025-06-07,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C04230,web
O25060800267,2025-06-08,P101,데일리 베이직 티셔츠,상의,S,그레이,1,15900,15900,C00013,web
O25060800268,2025-06-08,P102,프릴 카라 블라우스,상의,XL,코랄,1,32000,32000,C01101,web
O25060800269,2025-06-08,P102,프릴 카라 블라우스,상의,L,그레이,1,32000,32000,C02939,web
O25060900270,2025-06-09,P101,데일리 베이직 티셔츠,상의,L,그레이,1,15900,15900,C01511,web
O25060900271,2025-06-09,P101,데일리 베이직 티셔츠,상의,XS,코랄,1,15900,15900,C03914,web
O25060900272,2025-06-09,P102,프릴 카라 블라우스,상의,XL,카키,1,32000,32000,C00084,web
O25060900273,2025-06-09,P102,프릴 카라 블라우스,상의,L,네이비,1,32000,32000,C01610,web
O25060900274,2025-06-09,P201,코튼 조거 팬츠,하의,L,네이비,1,24000,24000,C00159,web
O25060900275,2025-06-09,P201,코튼 조거 팬츠,하의,M,코랄,1,24000,24000,C00053,web
O25061000276,2025-06-10,P201,코튼 조거 팬츠,하의,XL,네이비,1,24000,24000,C00001,web
O25061000277,2025-06-10,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C04259,web
O25061100278,2025-06-11,P102,프릴 카라 블라우스,상의,S,아이보리,1,32000,32000,C04155,web
O25061100279,2025-06-11,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C04834,web
O25061100280,2025-06-11,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C04453,web
O25061200281,2025-06-12,P101,데일리 베이직 티셔츠,상의,XL,아이보리,1,15900,15900,C00577,web
O25061200282,2025-06-12,P101,데일리 베이직 티셔츠,상의,M,아이보리,1,15900,15900,C00971,web
O25061200283,2025-06-12,P102,프릴 카라 블라우스,상의,XL,네이비,1,32000,32000,C01830,web
O25061200284,2025-06-12,P102,프릴 카라 블라우스,상의,L,네이비,1,32000,32000,C04182,web
O25061200285,2025-06-12,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C00087,web
O25061300286,2025-06-13,P101,데일리 베이직 티셔츠,상의,L,카키,1,15900,15900,C05067,web
O25061300287,2025-06-13,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C03627,web
O25061300288,2025-06-13,P102,프릴 카라 블라우스,상의,M,카키,1,32000,32000,C00164,web
O25061300289,2025-06-13,P102,프릴 카라 블라우스,상의,M,카키,1,32000,32000,C01198,web
O25061300290,2025-06-13,P201,코튼 조거 팬츠,하의,XL,그레이,1,24000,24000,C00998,web
O25061300291,2025-06-13,P301,경량 패딩 베스트,아우터,S,그레이,1,52000,52000,C04959,web
O25061400292,2025-06-14,P101,데일리 베이직 티셔츠,상의,XL,그레이,1,15900,15900,C05088,web
O25061400293,2025-06-14,P102,프릴 카라 블라우스,상의,XL,코랄,1,32000,32000,C00500,web
O25061400294,2025-06-14,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C01918,web
O25061400295,2025-06-14,P201,코튼 조거 팬츠,하의,L,네이비,1,24000,24000,C04479,web
O25061500296,2025-06-15,P301,경량 패딩 베스트,아우터,XL,카키,1,52000,52000,C00260,web
O25061600297,2025-06-16,P101,데일리 베이직 티셔츠,상의,XS,네이비,1,15900,15900,C02168,web
O25061600298,2025-06-16,P101,데일리 베이직 티셔츠,상의,XS,네이비,1,15900,15900,C00566,web
O25061600299,2025-06-16,P101,데일리 베이직 티셔츠,상의,XS,네이비,1,15900,15900,C00462,web
O25061600300,2025-06-16,P101,데일리 베이직 티셔츠,상의,XL,그레이,1,15900,15900,C01897,web
O25061600301,2025-06-16,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C03720,web
O25061600302,2025-06-16,P201,코튼 조거 팬츠,하의,L,카키,1,24000,24000,C00150,web
O25061700303,2025-06-17,P102,프릴 카라 블라우스,상의,L,그레이,1,32000,32000,C03725,web
O25061700304,2025-06-17,P102,프릴 카라 블라우스,상의,S,아이보리,1,32000,32000,C02655,web
O25061700305,2025-06-17,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C02241,web
O25061700306,2025-06-17,P201,코튼 조거 팬츠,하의,S,네이비,1,24000,24000,C01972,web
O25061800307,2025-06-18,P101,데일리 베이직 티셔츠,상의,M,카키,1,15900,15900,C01621,web
O25061800308,2025-06-18,P102,프릴 카라 블라우스,상의,L,카키,1,32000,32000,C01425,web
O25061800309,2025-06-18,P102,프릴 카라 블라우스,상의,XL,그레이,1,32000,32000,C00638,web
O25061900310,2025-06-19,P101,데일리 베이직 티셔츠,상의,XL,네이비,1,15900,15900,C02177,web
O25061900311,2025-06-19,P101,데일리 베이직 티셔츠,상의,S,아이보리,1,15900,15900,C00315,web
O25061900312,2025-06-19,P102,프릴 카라 블라우스,상의,XL,네이비,1,32000,32000,C02891,web
O25061900313,2025-06-19,P201,코튼 조거 팬츠,하의,XL,네이비,1,24000,24000,C02376,web
O25061900314,2025-06-19,P201,코튼 조거 팬츠,하의,M,아이보리,1,24000,24000,C04039,web
O25062000315,2025-06-20,P101,데일리 베이직 티셔츠,상의,XL,코랄,1,15900,15900,C03840,web
O25062000316,2025-06-20,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C04100,web
O25062000317,2025-06-20,P102,프릴 카라 블라우스,상의,L,그레이,1,32000,32000,C04950,web
O25062000318,2025-06-20,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C03604,web
O25062000319,2025-06-20,P201,코튼 조거 팬츠,하의,M,그레이,1,24000,24000,C00880,web
O25062000320,2025-06-20,P301,경량 패딩 베스트,아우터,M,네이비,1,52000,52000,C01892,web
O25062100321,2025-06-21,P101,데일리 베이직 티셔츠,상의,L,아이보리,1,15900,15900,C03540,web
O25062100322,2025-06-21,P101,데일리 베이직 티셔츠,상의,M,카키,1,15900,15900,C00749,web
O25062100323,2025-06-21,P201,코튼 조거 팬츠,하의,L,네이비,1,24000,24000,C00469,web
O25062100324,2025-06-21,P301,경량 패딩 베스트,아우터,S,아이보리,1,52000,52000,C01090,web
O25062100325,2025-06-21,P301,경량 패딩 베스트,아우터,M,코랄,1,52000,52000,C04707,web
O25062200326,2025-06-22,P101,데일리 베이직 티셔츠,상의,XL,카키,1,15900,15900,C02208,web
O25062300327,2025-06-23,P101,데일리 베이직 티셔츠,상의,S,그레이,1,15900,15900,C03623,web
O25062300328,2025-06-23,P101,데일리 베이직 티셔츠,상의,M,네이비,1,15900,15900,C03571,web
O25062300329,2025-06-23,P102,프릴 카라 블라우스,상의,M,네이비,1,32000,32000,C00371,web
O25062300330,2025-06-23,P102,프릴 카라 블라우스,상의,S,네이비,1,32000,32000,C02706,web
O25062300331,2025-06-23,P201,코튼 조거 팬츠,하의,XL,코랄,1,24000,24000,C00456,web
O25062400332,2025-06-24,P101,데일리 베이직 티셔츠,상의,L,아이보리,1,15900,15900,C03346,web
O25062400333,2025-06-24,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C01318,web
O25062400334,2025-06-24,P102,프릴 카라 블라우스,상의,XL,그레이,1,32000,32000,C04840,web
O25062400335,2025-06-24,P102,프릴 카라 블라우스,상의,M,그레이,1,32000,32000,C00045,web
O25062500336,2025-06-25,P101,데일리 베이직 티셔츠,상의,L,코랄,1,15900,15900,C03281,web
O25062500337,2025-06-25,P201,코튼 조거 팬츠,하의,S,그레이,1,24000,24000,C03755,web
O25062500338,2025-06-25,P201,코튼 조거 팬츠,하의,M,아이보리,1,24000,24000,C02931,web
O25062500339,2025-06-25,P201,코튼 조거 팬츠,하의,XL,카키,1,24000,24000,C00538,web
O25062600340,2025-06-26,P101,데일리 베이직 티셔츠,상의,XL,아이보리,1,15900,15900,C02577,web
O25062600341,2025-06-26,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C00414,web
O25062600342,2025-06-26,P101,데일리 베이직 티셔츠,상의,XL,아이보리,1,15900,15900,C04445,web
O25062600343,2025-06-26,P102,프릴 카라 블라우스,상의,M,카키,1,32000,32000,C00587,web
O25062600344,2025-06-26,P201,코튼 조거 팬츠,하의,XS,네이비,1,24000,24000,C02883,web
O25062700345,2025-06-27,P101,데일리 베이직 티셔츠,상의,XS,네이비,1,15900,15900,C05101,web
O25062700346,2025-06-27,P101,데일리 베이직 티셔츠,상의,L,그레이,1,15900,15900,C01668,web
O25062700347,2025-06-27,P201,코튼 조거 팬츠,하의,XL,코랄,1,24000,24000,C01148,web
O25062700348,2025-06-27,P201,코튼 조거 팬츠,하의,M,코랄,1,24000,24000,C00559,web
O25062800349,2025-06-28,P101,데일리 베이직 티셔츠,상의,S,코랄,1,15900,15900,C03971,web
O25062800350,2025-06-28,P201,코튼 조거 팬츠,하의,L,그레이,1,24000,24000,C04964,web
O25062800351,2025-06-28,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C04154,web
O25062800352,2025-06-28,P201,코튼 조거 팬츠,하의,XL,코랄,1,24000,24000,C00332,web
O25062900353,2025-06-29,P102,프릴 카라 블라우스,상의,XL,카키,1,32000,32000,C00153,web
O25062900354,2025-06-29,P102,프릴 카라 블라우스,상의,L,아이보리,1,32000,32000,C00483,web
O25062900355,2025-06-29,P102,프릴 카라 블라우스,상의,XL,네이비,1,32000,32000,C00421,web
O25062900356,2025-06-29,P201,코튼 조거 팬츠,하의,XL,코랄,1,24000,24000,C03308,web
O25063000357,2025-06-30,P101,데일리 베이직 티셔츠,상의,XL,네이비,1,15900,15900,C02546,web
O25063000358,2025-06-30,P101,데일리 베이직 티셔츠,상의,XL,아이보리,1,15900,15900,C00764,web
O25063000359,2025-06-30,P101,데일리 베이직 티셔츠,상의,S,아이보리,1,15900,15900,C00963,web
O25063000360,2025-06-30,P101,데일리 베이직 티셔츠,상의,S,그레이,1,15900,15900,C02391,web
O25063000361,2025-06-30,P101,데일리 베이직 티셔츠,상의,XL,코랄,1,15900,15900,C03953,web
O25063000362,2025-06-30,P102,프릴 카라 블라우스,상의,M,카키,1,32000,32000,C02167,web
O25070100363,2025-07-01,P101,데일리 베이직 티셔츠,상의,S,그레이,1,15900,15900,C03143,web
O25070100364,2025-07-01,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C01119,web
O25070100365,2025-07-01,P101,데일리 베이직 티셔츠,상의,XS,코랄,1,15900,15900,C03400,web
O25070100366,2025-07-01,P101,데일리 베이직 티셔츠,상의,M,카키,1,15900,15900,C00022,web
O25070100367,2025-07-01,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C04751,web
O25070200368,2025-07-02,P101,데일리 베이직 티셔츠,상의,L,네이비,1,15900,15900,C03968,web
O25070200369,2025-07-02,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C04452,web
O25070200370,2025-07-02,P101,데일리 베이직 티셔츠,상의,L,그레이,1,15900,15900,C01546,web
O25070200371,2025-07-02,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C03366,web
O25070200372,2025-07-02,P101,데일리 베이직 티셔츠,상의,XS,코랄,1,15900,15900,C03124,web
O25070200373,2025-07-02,P101,데일리 베이직 티셔츠,상의,L,네이비,1,15900,15900,C00304,web
O25070200374,2025-07-02,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C02720,web
O25070200375,2025-07-02,P102,프릴 카라 블라우스,상의,XL,카키,1,32000,32000,C01883,web
O25070200376,2025-07-02,P102,프릴 카라 블라우스,상의,XL,그레이,1,32000,32000,C00017,web
O25070200377,2025-07-02,P201,코튼 조거 팬츠,하의,S,아이보리,1,24000,24000,C04092,web
O25070200378,2025-07-02,P201,코튼 조거 팬츠,하의,L,코랄,1,24000,24000,C01939,web
O25070300379,2025-07-03,P101,데일리 베이직 티셔츠,상의,L,아이보리,1,15900,15900,C03744,web
O25070300380,2025-07-03,P101,데일리 베이직 티셔츠,상의,XS,네이비,1,15900,15900,C01265,web
O25070300381,2025-07-03,P101,데일리 베이직 티셔츠,상의,XS,그레이,1,15900,15900,C02172,web
O25070300382,2025-07-03,P301,경량 패딩 베스트,아우터,XL,카키,1,52000,52000,C03633,web
O25070400383,2025-07-04,P101,데일리 베이직 티셔츠,상의,L,아이보리,1,15900,15900,C04372,web
O25070400384,2025-07-04,P102,프릴 카라 블라우스,상의,XL,네이비,1,32000,32000,C01454,web
O25070400385,2025-07-04,P102,프릴 카라 블라우스,상의,XL,카키,1,32000,32000,C04354,web
O25070400386,2025-07-04,P201,코튼 조거 팬츠,하의,L,그레이,1,24000,24000,C00508,web
O25070400387,2025-07-04,P201,코튼 조거 팬츠,하의,XL,코랄,1,24000,24000,C00075,web
O25070400388,2025-07-04,P201,코튼 조거 팬츠,하의,L,코랄,1,24000,24000,C00242,web
O25070500389,2025-07-05,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C00295,web
O25070500390,2025-07-05,P102,프릴 카라 블라우스,상의,S,아이보리,1,32000,32000,C01068,web
O25070500391,2025-07-05,P201,코튼 조거 팬츠,하의,M,아이보리,1,24000,24000,C03094,web
O25070500392,2025-07-05,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C01604,web
O25070500393,2025-07-05,P201,코튼 조거 팬츠,하의,M,그레이,1,24000,24000,C02344,web
O25070500394,2025-07-05,P301,경량 패딩 베스트,아우터,M,네이비,1,52000,52000,C01541,web
O25070600395,2025-07-06,P101,데일리 베이직 티셔츠,상의,S,코랄,1,15900,15900,C00741,web
O25070600396,2025-07-06,P101,데일리 베이직 티셔츠,상의,L,아이보리,1,15900,15900,C00824,web
O25070600397,2025-07-06,P102,프릴 카라 블라우스,상의,S,그레이,1,32000,32000,C03035,web
O25070600398,2025-07-06,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C03950,web
O25070600399,2025-07-06,P102,프릴 카라 블라우스,상의,XL,코랄,1,32000,32000,C04720,web
O25070600400,2025-07-06,P301,경량 패딩 베스트,아우터,M,그레이,1,52000,52000,C02244,web
O25070700401,2025-07-07,P101,데일리 베이직 티셔츠,상의,M,아이보리,1,15900,15900,C00058,web
O25070700402,2025-07-07,P101,데일리 베이직 티셔츠,상의,M,코랄,1,15900,15900,C01193,web
O25070700403,2025-07-07,P201,코튼 조거 팬츠,하의,L,카키,1,24000,24000,C01576,web
O25070700404,2025-07-07,P201,코튼 조거 팬츠,하의,XS,카키,1,24000,24000,C00099,web
O25070800405,2025-07-08,P101,데일리 베이직 티셔츠,상의,L,카키,1,15900,15900,C01476,web
O25070900406,2025-07-09,P101,데일리 베이직 티셔츠,상의,XS,카키,1,15900,15900,C05077,web
O25070900407,2025-07-09,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C04455,web
O25070900408,2025-07-09,P201,코튼 조거 팬츠,하의,XS,코랄,1,24000,24000,C04656,web
O25070900409,2025-07-09,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C04327,web
O25071000410,2025-07-10,P101,데일리 베이직 티셔츠,상의,L,카키,1,15900,15900,C00473,web
O25071000411,2025-07-10,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C00077,web
O25071000412,2025-07-10,P102,프릴 카라 블라우스,상의,M,아이보리,1,32000,32000,C00059,web
O25071000413,2025-07-10,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C04103,web
O25071100414,2025-07-11,P101,데일리 베이직 티셔츠,상의,L,코랄,1,15900,15900,C01295,web
O25071100415,2025-07-11,P101,데일리 베이직 티셔츠,상의,XS,그레이,1,15900,15900,C04814,web
O25071100416,2025-07-11,P101,데일리 베이직 티셔츠,상의,M,그레이,1,15900,15900,C03743,web
O25071100417,2025-07-11,P101,데일리 베이직 티셔츠,상의,M,네이비,1,15900,15900,C03959,web
O25071100418,2025-07-11,P102,프릴 카라 블라우스,상의,S,카키,1,32000,32000,C00211,web
O25071100419,2025-07-11,P201,코튼 조거 팬츠,하의,XL,카키,1,24000,24000,C00551,web
O25071100420,2025-07-11,P401,플라워 원피스,원피스,L,네이비,1,36000,36000,C01785,web
O25071200421,2025-07-12,P102,프릴 카라 블라우스,상의,L,그레이,1,32000,32000,C01268,web
O25071200422,2025-07-12,P102,프릴 카라 블라우스,상의,XL,카키,1,32000,32000,C04392,web
O25071200423,2025-07-12,P201,코튼 조거 팬츠,하의,L,아이보리,1,24000,24000,C01042,web
O25071200424,2025-07-12,P401,플라워 원피스,원피스,L,코랄,1,36000,36000,C03072,web
O25071200425,2025-07-12,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C00503,web
O25071300426,2025-07-13,P101,데일리 베이직 티셔츠,상의,M,카키,1,15900,15900,C02419,web
O25071300427,2025-07-13,P102,프릴 카라 블라우스,상의,L,카키,1,32000,32000,C03256,web
O25071300428,2025-07-13,P201,코튼 조거 팬츠,하의,M,아이보리,1,24000,24000,C00237,web
O25071300429,2025-07-13,P201,코튼 조거 팬츠,하의,XS,카키,1,24000,24000,C00185,web
O25071300430,2025-07-13,P401,플라워 원피스,원피스,S,코랄,1,36000,36000,C01786,web
O25071400431,2025-07-14,P102,프릴 카라 블라우스,상의,XL,카키,1,32000,32000,C03953,web
O25071400432,2025-07-14,P102,프릴 카라 블라우스,상의,M,코랄,1,32000,32000,C03963,web
O25071500433,2025-07-15,P101,데일리 베이직 티셔츠,상의,L,코랄,1,15900,15900,C00051,web
O25071500434,2025-07-15,P101,데일리 베이직 티셔츠,상의,XL,그레이,1,15900,15900,C02345,web
O25071500435,2025-07-15,P101,데일리 베이직 티셔츠,상의,S,카키,1,15900,15900,C01795,web
O25071500436,2025-07-15,P201,코튼 조거 팬츠,하의,M,그레이,1,24000,24000,C00557,web
O25071500437,2025-07-15,P201,코튼 조거 팬츠,하의,S,코랄,1,24000,24000,C00590,web
O25071500438,2025-07-15,P201,코튼 조거 팬츠,하의,S,카키,1,24000,24000,C04097,web
O25071500439,2025-07-15,P401,플라워 원피스,원피스,S,아이보리,1,36000,36000,C03109,web
O25071600440,2025-07-16,P101,데일리 베이직 티셔츠,상의,XL,코랄,1,15900,15900,C01121,web
O25071600441,2025-07-16,P101,데일리 베이직 티셔츠,상의,XS,아이보리,1,15900,15900,C03612,web
O25071600442,2025-07-16,P102,프릴 카라 블라우스,상의,L,그레이,1,32000,32000,C00976,web
O25071600443,2025-07-16,P201,코튼 조거 팬츠,하의,XL,아이보리,1,24000,24000,C00909,web
O25071600444,2025-07-16,P401,플라워 원피스,원피스,S,그레이,1,36000,36000,C00109,web
O25071700445,2025-07-17,P102,프릴 카라 블라우스,상의,XL,네이비,1,32000,32000,C00521,web
